DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,FR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,605254533215,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,427236184153,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,FR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,494948816197,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,20978784512,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,31632165260,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022,53244993529,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,13096625843,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,18473604011,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022,24542137345,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,27975024496,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,33734737393,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022,39803345091,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,17704053535,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,21497942317,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022,30134240579,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,48953809008,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,65366902653,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,1,VALUE_IN_EUROS,2022,93048338620,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,30800679378,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,39971546328,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,GR,WORLD,TOTAL,2,VALUE_IN_EUROS,2022,54676377924,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,5383786752,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,7511221916,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,4906908263,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,6031824196,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,18093838436,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,21719079675,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,10115664033,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,12489008628,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,23477625188,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,29230301591,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,15022572296,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HR,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,18520832824,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,29804023217,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,34767441647,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,22775132836,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,26202801540,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,71612443087,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,86158012072,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,82653357485,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,93709293239,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,101416466304,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,120925453719,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,105428490321,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,HU,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,119912094779,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,54154622282,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,63184509730,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022,90743123896,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,93880792963,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,99742089396,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022,123095272004,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,33046099462,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,38753688911,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022,48145442569,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,63947535657,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,61462766967,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022,80205200843,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,87200721744,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,101938198641,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,1,VALUE_IN_EUROS,2022,138888566465,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,157828328620,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,161204856363,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IE,WORLD,TOTAL,2,VALUE_IN_EUROS,2022,203300472847,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,155541660882,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,208220841056,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,211925021478,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,246169283907,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,217886688499,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,272216547230,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,224792816532,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,274601814844,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,373428349381,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,480437388286,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,436717838010,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,IT,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,520771098751,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,8534999723,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,11862991452,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022,19350599976,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,12631489367,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,14613581179,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022,16748310387,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,20618941270,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,25827676974,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022,33041532857,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,16057795407,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,19861294734,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022,27427874479,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,29153940993,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,37690668426,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,1,VALUE_IN_EUROS,2022,52392132833,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,28689284774,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,34474875913,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LT,WORLD,TOTAL,2,VALUE_IN_EUROS,2022,44176184866,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,2039185445,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,2495042721,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,2377523938,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,2730824281,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,16465161088,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,19651622914,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,9735767267,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,11477605967,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,18504346533,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,22146665635,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,12113291205,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LU,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,14208430248,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,3847116477,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,5544534123,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,5444561523,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,6415783830,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,12255703717,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,15150260588,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,8821509405,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,11234748044,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,16102820194,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,20694794711,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,14266070928,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,LV,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,17650531874,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,1987137871,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,2432452872,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,1224719167,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,1345121864,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,3034855302,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,3605396519,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,1254634782,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,1247868030,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,5021993173,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,6037849391,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,2479353949,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,MT,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,2592989894,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,303680269948,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,377127486642,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,201831949243,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,217449251623,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,217083456102,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,264349248299,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,388401204693,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,493620595902,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,520763726050,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,641476734941,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,590233153936,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,NL,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,711069847525,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,73768119543,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,97430772636,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,62136766367,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,71979896714,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,154883420872,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,192229485795,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,177076958350,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,216200725270,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,WORLD,TOTAL,1,VALUE_IN_EUROS,2020,228651540415,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,WORLD,TOTAL,1,VALUE_IN_EUROS,2021,289660258431,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,WORLD,TOTAL,2,VALUE_IN_EUROS,2020,239213724717,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PL,WORLD,TOTAL,2,VALUE_IN_EUROS,2021,288180621984,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2020,17257660169,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2021,21912563473,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,1,VALUE_IN_EUROS,2022,33368151962,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2020,15387479915,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2021,18108795459,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_EXTRA,TOTAL,2,VALUE_IN_EUROS,2022,23129174977,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2020,50887907803,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2021,61233151336,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,1,VALUE_IN_EUROS,2022,75740998076,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2020,38369912649,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2021,45509729829,
ESTAT:DS-045409$DEFAULTVIEW(1.0),20/02/23 13:23:00,A,PT,EU27_2020_INTRA,TOTAL,2,VALUE_IN_EUROS,2022,55196931451,
